iteration	likelihood	prior	σ²	 m 	 α 
10	1279.5211824791882	-4.514266849729172	0.22116817567351982	0.0	0.0
20	1279.9363836665466	-4.334433936834734	0.20318488438407611	0.0	0.0
30	1279.11836564152	-4.369097137050399	0.20665120440564289	0.0	0.0
40	1279.7175128959623	-4.281512309614324	0.1978927216620353	0.0	0.0
50	1280.027418981642	-4.3414152695286266	0.20388301765346556	0.0	0.0
60	1279.6870750205924	-4.258194999995338	0.19556099070013686	0.0	0.0
70	1280.0519081634607	-4.407870828485907	0.2105285735491942	0.0	0.0
80	1279.6059930623815	-4.500584023010207	0.21979989300162356	0.0	0.0
90	1279.5524921530453	-4.3438927087111745	0.2041307615717205	0.0	0.0
100	1279.9091415446462	-4.3060666212846614	0.20034815282906893	0.0	0.0
110	1279.5308442892706	-4.2369616478729695	0.19343765548790015	0.0	0.0
120	1279.8896840286486	-4.334776544030566	0.2032191451036598	0.0	0.0
130	1276.814603846361	-4.562325614419449	0.22597405214254798	0.0	0.0
140	1277.9520582623575	-4.166483193596619	0.18638981006026462	0.0	0.0
150	1279.6135785135086	-4.249908165954814	0.19473230729608412	0.0	0.0
160	1279.3479707213635	-4.5375337111690826	0.223494861817511	0.0	0.0
170	1279.433270607288	-4.262366242239079	0.19597811492451095	0.0	0.0
180	1279.675109622302	-4.253819098974285	0.19512340059803168	0.0	0.0
190	1279.9853755638826	-4.311113832146805	0.2008528739152836	0.0	0.0
200	1279.4373724720804	-4.235424601574425	0.19328395085804553	0.0	0.0
210	1278.5269046047795	-4.280886062494922	0.19783009695009468	0.0	0.0
220	1278.2278405316908	-4.140120566812401	0.18375354738184244	0.0	0.0
230	1278.7963812400537	-4.296931357057169	0.19943462640631882	0.0	0.0
240	1278.5656480078942	-4.353438677365691	0.20508535843717066	0.0	0.0
250	1278.6304713262539	-4.554318570802936	0.22517334778089504	0.0	0.0
260	1279.3178005757036	-4.53113785050873	0.2228552757514745	0.0	0.0
270	1277.8167378154262	-4.360995551365982	0.20584104583719945	0.0	0.0
280	1279.6561309677463	-4.322019067868023	0.20194339748740342	0.0	0.0
290	1279.673084404714	-4.254546839025569	0.19519617460315752	0.0	0.0
300	1279.8792398427402	-4.455073213112369	0.21524881201183751	0.0	0.0
