iteration	likelihood	prior	σ²	 m 	 α 
100	-162.89010905177753	-24.47475399038385	162.05049409279073	13.547890129104703	0.07160289212051195
200	-171.41727676946516	-25.613830060728986	173.44125479624202	13.547890129104703	0.07160289212051195
300	-120.41747652922858	-23.202487675875243	149.32783094770485	13.547890129104703	0.07160289212051195
400	-144.76691571359305	-24.49927964802618	162.2957506692143	13.547890129104703	0.07160289212051195
500	-48.45824755249612	-18.425226509250287	101.55521928145555	13.547890129104703	0.07160289212051195
600	-90.80300858165161	-22.04185628485807	137.72151703753306	13.547890129104703	0.07160289212051195
700	-143.90215643556257	-21.94294992084327	136.73245339738486	13.547890129104703	0.07160289212051195
800	-105.23511861619501	-21.773421783129784	135.03717202024984	13.547890129104703	0.07160289212051195
900	-100.10136090321829	-22.96339196117182	146.9368738006704	13.547890129104703	0.07160289212051195
1000	-120.16101263406061	-22.608530597352335	143.38826016247532	13.547890129104703	0.07160289212051195
1100	-79.08014031601367	-20.236396989125215	119.66692408020407	13.547890129104703	0.07160289212051195
1200	-65.73931357146577	-20.433306360355598	121.63601779250818	13.547890129104703	0.07160289212051195
1300	-107.40612801657858	-24.22386371035044	159.5415912924565	13.547890129104703	0.07160289212051195
1400	-156.9123693704793	-28.0004399765301	197.30735395425336	13.547890129104703	0.07160289212051195
1500	-157.5206670002658	-24.432316553080963	161.62611971976182	13.547890129104703	0.07160289212051195
1600	-172.9040153624046	-27.16571174313672	188.96007162031918	13.547890129104703	0.07160289212051195
1700	-142.0608970158185	-27.748178801882133	194.78474220777304	13.547890129104703	0.07160289212051195
1800	-105.00198603759594	-20.973325075423297	127.03620494318425	13.547890129104703	0.07160289212051195
1900	-97.940809577362	-22.44203604715001	141.7233146604517	13.547890129104703	0.07160289212051195
2000	-180.33628799204487	-31.95393026798293	236.84225686878088	13.547890129104703	0.07160289212051195
2100	-138.6040313235439	-24.996969519982308	167.27264938877454	13.547890129104703	0.07160289212051195
2200	-134.2556023331927	-25.077218516597195	168.07513935492346	13.547890129104703	0.07160289212051195
2300	-117.8976546528044	-23.5059711455546	152.36266564449775	13.547890129104703	0.07160289212051195
2400	-87.05533184653044	-23.543005593763812	152.73301012658936	13.547890129104703	0.07160289212051195
2500	-90.61117271585528	-22.683419638770424	144.13715057665576	13.547890129104703	0.07160289212051195
2600	-76.89841962294302	-22.94294409866345	146.73239517558585	13.547890129104703	0.07160289212051195
2700	-144.41444111199087	-27.80692680935272	195.37222228247853	13.547890129104703	0.07160289212051195
2800	-78.91537499524918	-23.878515232229955	156.0881065112507	13.547890129104703	0.07160289212051195
2900	-52.2163904353271	-21.484282758666538	132.14578177561648	13.547890129104703	0.07160289212051195
3000	-100.08199326082642	-22.626486996492364	143.56782415387505	13.547890129104703	0.07160289212051195
3100	-94.16706198304458	-27.32446092118869	190.54756340083833	13.547890129104703	0.07160289212051195
3200	-79.17286695774183	-25.58709656594565	173.1739198484081	13.547890129104703	0.07160289212051195
3300	-90.9279345812062	-24.452499533752487	161.82794952647617	13.547890129104703	0.07160289212051195
3400	-122.79676092435322	-27.80060690656803	195.30902325463137	13.547890129104703	0.07160289212051195
3500	-38.123777115836106	-21.44462325424807	131.74918673143208	13.547890129104703	0.07160289212051195
3600	-87.54052070850285	-23.74979359545694	154.80089014352097	13.547890129104703	0.07160289212051195
3700	-6.283696978028515	-19.631031461136473	113.61326880031615	13.547890129104703	0.07160289212051195
3800	-46.81115329168345	-19.614700723329634	113.449961422248	13.547890129104703	0.07160289212051195
3900	-66.59404214010083	-23.728990132090406	154.59285550985587	13.547890129104703	0.07160289212051195
4000	-79.04146265773194	-25.060630206590655	167.9092562548582	13.547890129104703	0.07160289212051195
4100	-60.31951755895617	-22.752795224361318	144.83090643256475	13.547890129104703	0.07160289212051195
4200	-84.04389137771356	-25.082962138120312	168.13257557015442	13.547890129104703	0.07160289212051195
4300	-27.72441246144395	-23.009992696977687	147.40288115872812	13.547890129104703	0.07160289212051195
4400	-41.834689871255414	-21.181548257686	129.11843676581103	13.547890129104703	0.07160289212051195
4500	4.072949117457124	-20.71938243551646	124.49677854411577	13.547890129104703	0.07160289212051195
4600	-50.22945257044514	-24.659951923895104	163.90247342790207	13.547890129104703	0.07160289212051195
4700	-8.25114599090037	-19.500599145986417	112.30894564881547	13.547890129104703	0.07160289212051195
4800	-16.04803156212819	-21.67564385911776	134.05939278012903	13.547890129104703	0.07160289212051195
4900	-50.698763531979225	-23.794106272999354	155.24401691894488	13.547890129104703	0.07160289212051195
5000	-45.398584967503886	-22.870728816409642	146.01024235304757	13.547890129104703	0.07160289212051195
5100	25.89620770056637	-20.03584996118926	117.66145380084347	13.547890129104703	0.07160289212051195
5200	28.41645828613812	-20.1891646287205	119.19460047615568	13.547890129104703	0.07160289212051195
5300	8.467633157771171	-21.498025649328547	132.28321068223636	13.547890129104703	0.07160289212051195
5400	18.20233559238895	-19.59045373224571	113.20749151140802	13.547890129104703	0.07160289212051195
5500	11.694425159978934	-21.33358659366558	130.6388201256071	13.547890129104703	0.07160289212051195
5600	11.440652635727217	-23.211208201953248	149.4150362084834	13.547890129104703	0.07160289212051195
5700	-31.638748957092346	-26.137449670080663	178.67745088975724	13.547890129104703	0.07160289212051195
5800	5.739041620077716	-22.249842543227636	139.80137962122714	13.547890129104703	0.07160289212051195
5900	49.35980226472818	-20.630895286264117	123.61190705159201	13.547890129104703	0.07160289212051195
6000	44.38482562116449	-20.623842373555405	123.5413779245051	13.547890129104703	0.07160289212051195
6100	18.036857594274075	-22.86178303416126	145.92078453056365	13.547890129104703	0.07160289212051195
6200	-13.727103808460075	-25.769044659985116	174.9934007888024	13.547890129104703	0.07160289212051195
6300	36.52257548127151	-20.839016961533094	125.69312380428204	13.547890129104703	0.07160289212051195
6400	50.332280892837545	-20.999202763924607	127.29498182819708	13.547890129104703	0.07160289212051195
6500	19.59862521594957	-23.270396368259835	150.00691787154946	13.547890129104703	0.07160289212051195
6600	15.97142242781689	-22.7569631545556	144.87258573450717	13.547890129104703	0.07160289212051195
6700	11.053709829737143	-23.229321117005558	149.59616535900673	13.547890129104703	0.07160289212051195
6800	59.84462499262963	-20.543948543889712	122.74243962784811	13.547890129104703	0.07160289212051195
6900	36.67364021603477	-22.101818110289877	138.32113529184988	13.547890129104703	0.07160289212051195
7000	-19.56645423788979	-28.517775820502457	202.48071239397598	13.547890129104703	0.07160289212051195
7100	-4.856928314224973	-26.32573633279346	180.560317516886	13.547890129104703	0.07160289212051195
7200	41.893832036415276	-23.722628739571142	154.52924158466283	13.547890129104703	0.07160289212051195
7300	57.31790156750213	-23.299292823803626	150.29588242698753	13.547890129104703	0.07160289212051195
7400	23.13516979703706	-23.867673764397058	155.9796918329217	13.547890129104703	0.07160289212051195
7500	55.72624138700537	-22.07667469806189	138.06970116957038	13.547890129104703	0.07160289212051195
7600	95.39796223755818	-20.034550047340268	117.6484546623542	13.547890129104703	0.07160289212051195
7700	115.4891834338376	-20.28817914639974	120.1847456529489	13.547890129104703	0.07160289212051195
7800	97.28529718603343	-17.564115692548942	92.94411111444097	13.547890129104703	0.07160289212051195
7900	72.73639465220462	-22.9339047687954	146.64200187690557	13.547890129104703	0.07160289212051195
8000	126.83529139616358	-18.43121660787327	101.6151202676846	13.547890129104703	0.07160289212051195
8100	102.72927532734265	-20.024425621454895	117.54721040350042	13.547890129104703	0.07160289212051195
8200	25.41812856706578	-26.083985482290775	178.14280901185938	13.547890129104703	0.07160289212051195
8300	120.04315110213611	-18.78048418450868	105.10779603403856	13.547890129104703	0.07160289212051195
8400	125.97509710755052	-19.88938982740578	116.19685246300955	13.547890129104703	0.07160289212051195
8500	53.31991155201766	-24.67874537934857	164.09040798243763	13.547890129104703	0.07160289212051195
8600	112.88731367359425	-21.224887676569992	129.5518309546518	13.547890129104703	0.07160289212051195
8700	119.66121889204783	-20.597960044464013	123.28255463359224	13.547890129104703	0.07160289212051195
8800	57.17872463765016	-26.02207093641087	177.52366355306032	13.547890129104703	0.07160289212051195
8900	114.49446986633059	-19.39327090568432	111.23566324579527	13.547890129104703	0.07160289212051195
9000	137.97778066986422	-19.714400392751	114.44695811646197	13.547890129104703	0.07160289212051195
9100	117.1906811892064	-19.02267906850473	107.52974487399928	13.547890129104703	0.07160289212051195
9200	64.11653231752732	-23.48252256568997	152.1281798458516	13.547890129104703	0.07160289212051195
