iteration	likelihood	prior	σ²	 m 	 α 
100	4090.6823246595254	-8.187759416817734	7.019996227717146	4.777483080872568	1.0025620697684912
200	4052.0387074431155	-8.391353023352796	9.055932293067897	4.777483080872568	1.0025620697684912
300	4081.8900685073345	-8.236064119988932	7.50304325942944	4.777483080872568	1.0025620697684912
400	4143.487788369914	-8.096086397945282	6.103266038992808	4.777483080872568	1.0025620697684912
500	4046.763951511057	-8.437218001928404	9.514582078824183	4.777483080872568	1.0025620697684912
600	4133.6213200738575	-8.118188012681465	6.32428218635487	4.777483080872568	1.0025620697684912
700	4112.548107121751	-8.209550464869222	7.237906708232409	4.777483080872568	1.0025620697684912
800	4103.773018540203	-8.29138728020357	8.0562748615759	4.777483080872568	1.0025620697684912
900	3972.6237125278353	-9.084380351702729	15.986205576567462	4.777483080872568	1.0025620697684912
1000	4094.9754300445666	-8.344670910295289	8.58911116249317	4.777483080872568	1.0025620697684912
1100	4110.4613124830385	-8.22786821777499	7.4210842372902395	4.777483080872568	1.0025620697684912
1200	4191.841778258578	-8.043107310671669	5.573475166257037	4.777483080872568	1.0025620697684912
1300	4191.614640400741	-8.043616179491826	5.578563854458498	4.777483080872568	1.0025620697684912
1400	4185.019364949539	-8.154874094036485	6.691142999904899	4.777483080872568	1.0025620697684912
1500	4133.121675789621	-8.224515430820212	7.387556367742309	4.777483080872568	1.0025620697684912
1600	4117.014643917825	-8.353003547995838	8.672437539498581	4.777483080872568	1.0025620697684912
1700	4057.011100357134	-8.72853313274003	12.4277333869405	4.777483080872568	1.0025620697684912
1800	4080.5869789947037	-8.547968608759833	10.622088147138568	4.777483080872568	1.0025620697684912
1900	4079.6324333671228	-8.613180100659969	11.274203066139863	4.777483080872568	1.0025620697684912
2000	4072.0531799318774	-8.828025216848971	13.42265422802992	4.777483080872568	1.0025620697684912
2100	4122.254904903082	-8.356371543101709	8.706117490557219	4.777483080872568	1.0025620697684912
2200	4156.821739632349	-8.356146919842532	8.70387125796522	4.777483080872568	1.0025620697684912
2300	4131.272051279057	-8.49602294617852	10.102631521325028	4.777483080872568	1.0025620697684912
2400	4141.262584849891	-8.359988141045053	8.74228346999031	4.777483080872568	1.0025620697684912
2500	4122.150098513366	-8.56045857709868	10.746987830526578	4.777483080872568	1.0025620697684912
2600	4175.504368083443	-8.27632305359355	7.905632595475058	4.777483080872568	1.0025620697684912
2700	4211.588292844408	-8.143789485573148	6.580296915271066	4.777483080872568	1.0025620697684912
2800	4233.558975080228	-8.10708207485297	6.213222808069265	4.777483080872568	1.0025620697684912
2900	4229.200687425269	-8.137969269404856	6.522094753588356	4.777483080872568	1.0025620697684912
3000	4295.644895997676	-7.88275818260571	3.969983885597031	4.777483080872568	1.0025620697684912
3100	4239.541975220272	-8.072968211781271	5.872084177352713	4.777483080872568	1.0025620697684912
3200	4243.650550510194	-8.122240366337156	6.364805722911611	4.777483080872568	1.0025620697684912
3300	4198.915542467508	-8.197254942055022	7.114951480090108	4.777483080872568	1.0025620697684912
3400	4275.5233753990315	-8.027868315872409	5.4210852182639115	4.777483080872568	1.0025620697684912
3500	4307.860176785415	-7.946823823650697	4.610640296046856	4.777483080872568	1.0025620697684912
3600	4363.452593766036	-7.801703827361163	3.1594403331515033	4.777483080872568	1.0025620697684912
3700	4278.473568423158	-7.985903443163041	5.001436491170321	4.777483080872568	1.0025620697684912
3800	4347.787187018357	-7.878414421868598	3.926546278225867	4.777483080872568	1.0025620697684912
3900	4387.110480370428	-7.799591606167665	3.138318121216616	4.777483080872568	1.0025620697684912
4000	4470.910151744237	-7.68888879854717	2.031290045011695	4.777483080872568	1.0025620697684912
4100	4490.901321253632	-7.6952359393358485	2.094761452898425	4.777483080872568	1.0025620697684912
4200	4428.160654232838	-7.771257947826321	2.854981537803129	4.777483080872568	1.0025620697684912
4300	4449.279206358669	-7.726035978194969	2.4027618414895864	4.777483080872568	1.0025620697684912
4400	4443.853083237365	-7.77138307736727	2.8562328332126024	4.777483080872568	1.0025620697684912
4500	4458.049904380496	-7.738120921777246	2.5236112773123334	4.777483080872568	1.0025620697684912
4600	4422.705909929033	-7.775785931985305	2.9002613793929126	4.777483080872568	1.0025620697684912
4700	4474.373540589044	-7.760160912840797	2.7440111879478084	4.777483080872568	1.0025620697684912
4800	4375.687985056515	-7.9802178234216035	4.944580293755747	4.777483080872568	1.0025620697684912
4900	4428.491823640969	-7.825761839875019	3.400020458289867	4.777483080872568	1.0025620697684912
5000	4472.08494105446	-7.709370423898187	2.236106298521434	4.777483080872568	1.0025620697684912
5100	4369.917792772551	-7.896981085629273	4.112212915832177	4.777483080872568	1.0025620697684912
5200	4476.066649387208	-7.723369314484267	2.3760952043820183	4.777483080872568	1.0025620697684912
5300	4468.216266469239	-7.750039090528825	2.6427929648274895	4.777483080872568	1.0025620697684912
5400	4367.487535910583	-8.004497922982834	5.1873812893676545	4.777483080872568	1.0025620697684912
5500	4491.261898692559	-7.746793537318721	2.610337432726466	4.777483080872568	1.0025620697684912
5600	4299.470288476811	-8.207026908177792	7.212671141317169	4.777483080872568	1.0025620697684912
5700	4398.7830130504835	-7.932308419317093	4.465486252710119	4.777483080872568	1.0025620697684912
5800	4489.398690557156	-7.768138921800604	2.8237912775452596	4.777483080872568	1.0025620697684912
5900	4381.535772841992	-7.918014290480816	4.322544964347348	4.777483080872568	1.0025620697684912
6000	4283.558878419137	-8.336661232296533	8.509014382504548	4.777483080872568	1.0025620697684912
6100	4220.372368213018	-8.52872876030106	10.42968966254977	4.777483080872568	1.0025620697684912
6200	4355.707853730767	-7.978878559045134	4.931187649990444	4.777483080872568	1.0025620697684912
6300	4370.484119225236	-8.03225977992045	5.464999858743675	4.777483080872568	1.0025620697684912
6400	4417.48992524845	-7.938529494241433	4.52769700195337	4.777483080872568	1.0025620697684912
6500	4410.117967549564	-7.927266362378375	4.415065683322761	4.777483080872568	1.0025620697684912
6600	4566.498302706166	-7.6853111082992065	1.995513142531092	4.777483080872568	1.0025620697684912
6700	4388.577677157626	-8.015019251701009	5.2925945765490825	4.777483080872568	1.0025620697684912
6800	4394.976046052768	-7.999519562227292	5.137597681811755	4.777483080872568	1.0025620697684912
6900	4491.271002857529	-7.8040838254508476	3.1832403140474277	4.777483080872568	1.0025620697684912
7000	4470.3156892143825	-7.820729328174261	3.3496953412816235	4.777483080872568	1.0025620697684912
7100	4609.315969958357	-7.660498947560608	1.7473915351450366	4.777483080872568	1.0025620697684912
7200	4519.400426237673	-7.785843981724878	3.0008418767877543	4.777483080872568	1.0025620697684912
7300	4548.373847559555	-7.701238913619342	2.1547911957324613	4.777483080872568	1.0025620697684912
7400	4553.548828824573	-7.762585898734297	2.7682610468819764	4.777483080872568	1.0025620697684912
7500	4490.685530475216	-7.826110884391618	3.403510903455261	4.777483080872568	1.0025620697684912
7600	4484.490985843936	-7.866938171750731	3.81178377704639	4.777483080872568	1.0025620697684912
7700	4402.743500248806	-7.982008522828733	4.962487287826395	4.777483080872568	1.0025620697684912
7800	4558.583489338435	-7.755997420428458	2.702376263823629	4.777483080872568	1.0025620697684912
7900	4504.871504976492	-7.825833822186005	3.4007402813991234	4.777483080872568	1.0025620697684912
8000	4542.633609036633	-7.7198641574944915	2.341043634483997	4.777483080872568	1.0025620697684912
8100	4506.354375263143	-7.857035621182997	3.712758271369205	4.777483080872568	1.0025620697684912
8200	4492.243575061021	-7.857062215190474	3.713024211444026	4.777483080872568	1.0025620697684912
8300	4352.6800762724415	-8.286754702310546	8.009949082644729	4.777483080872568	1.0025620697684912
8400	4358.590286273615	-8.205846415583853	7.20086621537771	4.777483080872568	1.0025620697684912
8500	4253.188975403885	-8.736137681118404	12.503778870723249	4.777483080872568	1.0025620697684912
8600	4333.427627932835	-8.33916719554851	8.534074015024363	4.777483080872568	1.0025620697684912
8700	4411.116157225237	-8.085275846987685	5.995160529415954	4.777483080872568	1.0025620697684912
8800	4350.097437427306	-8.354279686335337	8.68519892289247	4.777483080872568	1.0025620697684912
8900	4375.865522688191	-8.318653638823756	8.328938447776641	4.777483080872568	1.0025620697684912
