iteration	likelihood	prior	σ²	 m 	 α 
100	6699.306889633216	-8.756189958434692	12.698300294855086	5.609578322662697	0.17646817700605785
200	6699.5546080020995	-8.787639360551777	13.012794316025714	5.609578322662697	0.17646817700605785
300	6699.09055806104	-8.736899448541873	12.505395195926525	5.609578322662697	0.17646817700605785
400	6698.875338435492	-8.975650416866706	14.89290487917484	5.609578322662697	0.17646817700605785
500	6698.928356661483	-8.97099397747452	14.846340485253121	5.609578322662697	0.17646817700605785
600	6699.151969209168	-8.741934622789017	12.555746938398052	5.609578322662697	0.17646817700605785
700	6699.703558195908	-8.832727089535458	13.463671605862631	5.609578322662697	0.17646817700605785
800	6699.696621453026	-8.826613467605751	13.402535386565539	5.609578322662697	0.17646817700605785
900	6699.685089050537	-8.820233138934883	13.338732099856692	5.609578322662697	0.17646817700605785
1000	6699.4817660935	-8.776583647727772	12.902237187785554	5.609578322662697	0.17646817700605785
1100	6699.70651502609	-8.842258023765805	13.558980948165896	5.609578322662697	0.17646817700605785
1200	6699.614255279598	-8.883657693429	13.97297764479781	5.609578322662697	0.17646817700605785
1300	6698.943695552522	-8.725887612136658	12.395276831874419	5.609578322662697	0.17646817700605785
1400	6699.68772548908	-8.859804223168549	13.734442942193256	5.609578322662697	0.17646817700605785
1500	6699.331076485884	-8.75867324426101	12.723133153117777	5.609578322662697	0.17646817700605785
1600	6699.5508225341655	-8.896907876724118	14.105479477748778	5.609578322662697	0.17646817700605785
1700	6699.566294821378	-8.78965766761867	13.032977386694247	5.609578322662697	0.17646817700605785
1800	6699.554301592286	-8.89625719569877	14.098972667495312	5.609578322662697	0.17646817700605785
1900	6699.641771840973	-8.805638100507169	13.192781715579377	5.609578322662697	0.17646817700605785
2000	6698.707091857891	-8.989633625637966	15.032736966887395	5.609578322662697	0.17646817700605785
2100	6698.590656412727	-8.998722274516009	15.123623455667618	5.609578322662697	0.17646817700605785
2200	6696.596848830044	-9.118595790686344	16.322358617371215	5.609578322662697	0.17646817700605785
2300	6699.675554252253	-8.86531225680399	13.789523278547724	5.609578322662697	0.17646817700605785
2400	6698.352598487218	-8.690702962490532	12.043430335413163	5.609578322662697	0.17646817700605785
2500	6699.5172599115995	-8.781687033202733	12.953271042535365	5.609578322662697	0.17646817700605785
