iteration	likelihood	prior	σ²	 m 	 α 
3800	-69.27979102362181	-48.10467340787933	411.7691812889667	0.1	0.1
3900	-70.33350446092501	-54.359175663800215	474.31420384817585	0.1	0.1
4000	-61.98341209762458	-48.71850030239479	417.9074502341214	0.1	0.1
4100	6.138003058818886	-39.239247201006684	323.1149192202408	0.1	0.1
4200	-56.80621509681511	-49.54864370241385	426.20888423431285	0.1	0.1
4300	-40.57921402837546	-46.42286084454243	394.9510556555981	0.1	0.1
4400	-59.42666186505421	-53.650087222045606	467.2233194306304	0.1	0.1
4500	-39.99273380698576	-45.03388890434274	381.06133625360206	0.1	0.1
4600	-32.86154699557251	-48.05896867075615	411.3121339177363	0.1	0.1
4700	-28.134602919869643	-45.99577173142838	390.6801645244584	0.1	0.1
4800	-24.531033344124843	-40.591713917766675	336.6395863878425	0.1	0.1
4900	-21.320574586190013	-42.86030109778982	359.3254581880737	0.1	0.1
5000	-85.3855620638037	-60.72252717168384	537.9477189270143	0.1	0.1
5100	-22.78954140439527	-45.45739094405924	385.2963566507682	0.1	0.1
5200	-42.060157314107556	-50.14950615225951	432.21750873277034	0.1	0.1
5300	-40.64669594050354	-51.09033200457964	441.62576725597165	0.1	0.1
5400	-18.018218307598282	-45.50092830573738	385.7317302675495	0.1	0.1
5500	-21.12078687413869	-47.94973114096772	410.219758619853	0.1	0.1
5600	-37.22480668172617	-47.04892988424203	401.21174605259546	0.1	0.1
5700	-48.12028937574853	-51.63655602521787	447.0880074623538	0.1	0.1
5800	-37.371822872062175	-50.67279568822475	437.45040409242233	0.1	0.1
5900	-22.398609658212067	-50.43924357630924	435.11488297326713	0.1	0.1
6000	-13.361906162970788	-45.26896334481761	383.41208065835076	0.1	0.1
6100	9.8779115937178	-45.982119721742166	390.54364442759703	0.1	0.1
6200	6.661801923418109	-46.724117994875996	397.9636271589362	0.1	0.1
6300	-29.989770807182428	-52.810140848868336	458.8238556988596	0.1	0.1
6400	-7.321733304996533	-41.29471688328034	343.66961604297984	0.1	0.1
6500	-43.84145317372012	-56.96536395149202	500.3760867250963	0.1	0.1
6600	-25.31644364219672	-55.03408543532148	481.06330156339124	0.1	0.1
6700	5.2695705422090935	-49.387736221711215	424.5998094272889	0.1	0.1
6800	-12.954630322576353	-54.760367375047025	478.32612096064736	0.1	0.1
6900	4.851875027288947	-46.32082304812149	393.9306776913918	0.1	0.1
7000	-8.007141645135286	-46.68192568226741	397.54170403285093	0.1	0.1
7100	15.958639941988169	-43.536652317603256	366.0889703862092	0.1	0.1
7200	12.64581587287148	-45.49402401783124	385.66268738848845	0.1	0.1
7300	20.43829689956954	-44.615955148321575	376.8819986933915	0.1	0.1
7400	22.494416703076194	-46.075142228695626	391.4738694971315	0.1	0.1
7500	5.931771332222786	-46.05691621951327	391.2916094053077	0.1	0.1
7600	15.960461027236724	-45.72428915304503	387.965338740625	0.1	0.1
7700	1.6605164093941822	-46.70076527662053	397.73009997638076	0.1	0.1
7800	8.367650545234538	-52.91927137536199	459.9151609637961	0.1	0.1
7900	10.040870264325221	-48.878234035181514	419.5047875619912	0.1	0.1
8000	27.953474951824333	-44.27572615411803	373.47970875135616	0.1	0.1
8100	-44.68784488793507	-55.395601551648326	484.6784627266591	0.1	0.1
8200	48.782900320034955	-34.3712722847461	274.4351700576377	0.1	0.1
8300	10.828531832423222	-53.41836172440223	464.9060644541993	0.1	0.1
8400	14.34536747767309	-46.57968929359621	396.5193401461389	0.1	0.1
8500	24.77662944602457	-40.964434850143455	340.3667957116116	0.1	0.1
8600	11.786960077782533	-44.76794230110359	378.4018702212125	0.1	0.1
8700	-31.378593131071224	-54.91948283082809	479.91727551845685	0.1	0.1
8800	-6.028211240365526	-47.46140919528239	405.336539163	0.1	0.1
8900	7.43868979551038	-51.09765637358828	441.6990109460596	0.1	0.1
9000	5.85427277749355	-46.76715825318514	398.39402974202926	0.1	0.1
9100	50.85571471072612	-40.446797166481026	335.1904188749882	0.1	0.1
9200	25.457667508381487	-45.32470424202942	383.9694896304721	0.1	0.1
9300	-1.0423698291897487	-54.68816849730632	477.604132183241	0.1	0.1
9400	-11.123336614037376	-50.038420743795236	431.10665464813127	0.1	0.1
9500	-4.180799251656812	-53.775446971996864	468.47691693014764	0.1	0.1
9600	26.625424986250245	-44.48991068960848	375.6215541062637	0.1	0.1
9700	-3.132297645316644	-54.0860494966729	471.5829421769072	0.1	0.1
9800	36.04501118548836	-46.59748962714235	396.69734348160193	0.1	0.1
9900	27.112788961244522	-49.92302644647636	429.95271167494184	0.1	0.1
10000	35.98345578130195	-44.98946171014265	380.6170643116052	0.1	0.1
10100	37.135678850903666	-48.90408074325707	419.7632546427497	0.1	0.1
10200	17.718118343455632	-49.278390100345106	423.50634821362985	0.1	0.1
10300	49.18381328413596	-41.58633585050329	346.58580571521173	0.1	0.1
10400	17.422174787745075	-51.60405851088772	446.76303231905564	0.1	0.1
10500	12.421203996234194	-50.07470314299038	431.46947864008155	0.1	0.1
10600	15.091533575766507	-50.17247371021442	432.44718431232195	0.1	0.1
10700	23.05131507651444	-46.50524282866793	395.77487549685685	0.1	0.1
10800	26.460731763558634	-49.34602028589747	424.182650069152	0.1	0.1
10900	30.043366981043782	-50.74766942563924	438.1991414665692	0.1	0.1
11000	50.213252973846	-47.18765791148805	402.5990263250574	0.1	0.1
11100	11.225592680770152	-53.1566373871333	462.28882108150975	0.1	0.1
11200	23.96278604702242	-52.492381808521806	455.64626529539424	0.1	0.1
11300	8.833338599085987	-54.7339103078377	478.06155028855335	0.1	0.1
11400	18.638407774306373	-47.94917152344444	410.214162444621	0.1	0.1
11500	55.05356767989115	-49.36289233445949	424.3513705547717	0.1	0.1
11600	30.480558892931267	-51.562414969667856	446.34659690685544	0.1	0.1
11700	-11.576556370245644	-59.90425320820867	529.7649792922635	0.1	0.1
11800	44.64019712452143	-42.505984517819	355.78229238836667	0.1	0.1
11900	56.51375254519214	-46.29305623620399	393.6530095722167	0.1	0.1
12000	66.87978081494082	-46.07273511546185	391.4497983647952	0.1	0.1
12100	26.45067028552986	-46.74506689475845	398.1731161577609	0.1	0.1
12200	36.22728718839465	-50.79873770952397	438.70982430541625	0.1	0.1
12300	42.7581760793936	-48.533098803068846	416.0534352408646	0.1	0.1
12400	8.268750455638614	-55.268791031321754	483.4103575233938	0.1	0.1
12500	38.58155188087277	-49.57089908501151	426.4314380602914	0.1	0.1
12600	81.55628927055706	-44.7788231557337	378.51067876751387	0.1	0.1
12700	27.685669368385746	-48.49322573245596	415.6547045347365	0.1	0.1
12800	-4.353808826001368	-55.79094763634177	488.63192357359463	0.1	0.1
12900	32.23519772245601	-45.558540256186554	386.30784977204183	0.1	0.1
13000	44.35719314425474	-47.27295691366808	403.4520163468566	0.1	0.1
13100	18.421468387923436	-52.59239817564801	456.6464289666558	0.1	0.1
13200	5.843158502374859	-57.181677243122145	502.53921964139664	0.1	0.1
13300	45.34490637733572	-48.00624034417854	410.7848506519602	0.1	0.1
13400	31.346162205029056	-46.8531995605655	399.25444281582895	0.1	0.1
13500	62.66045507318347	-49.04074060778815	421.12985328805615	0.1	0.1
13600	42.500081004336394	-50.315289831127345	433.8753455214474	0.1	0.1
13700	50.24317983849168	-53.75659263717011	468.2883735818757	0.1	0.1
13800	30.93577840222091	-52.32572598369273	453.9797070471024	0.1	0.1
13900	56.36216702538515	-50.056243326229634	431.2848804724717	0.1	0.1
14000	13.865622834292497	-55.96632321653655	490.38567937554075	0.1	0.1
14100	96.83063412842102	-40.07745927938411	331.497040004017	0.1	0.1
14200	34.093988801613484	-55.72046291955191	487.92707640569506	0.1	0.1
14300	65.96133743275536	-50.31725596662064	433.8950068763822	0.1	0.1
14400	54.55601068188623	-54.89567037877664	479.67915099794254	0.1	0.1
14500	25.96612785232258	-53.530043602186566	466.0228832320425	0.1	0.1
14600	39.75109881222905	-54.47167059968611	475.43915320703775	0.1	0.1
14700	62.84233070471934	-47.54368159089426	406.15926311911943	0.1	0.1
14800	56.746804387490556	-50.389505082639474	434.61749803657136	0.1	0.1
14900	35.42614844143873	-52.569097765756084	456.41342486773704	0.1	0.1
15000	50.076491075650225	-48.93665795562084	420.08902676638456	0.1	0.1
15100	40.51293874164969	-50.473240506122245	435.45485227139847	0.1	0.1
15200	106.80177961621483	-43.878915996959115	369.5116071797668	0.1	0.1
15300	57.934662224123784	-48.295819266714815	413.6806398773247	0.1	0.1
15400	14.256140534924434	-56.63427531507607	497.06520036093673	0.1	0.1
15500	46.166177117024546	-52.944501715548725	460.1674643656633	0.1	0.1
15600	43.24156044958173	-50.236307892939166	433.0855261395687	0.1	0.1
15700	54.520907868396456	-48.83597264370079	419.08217364718496	0.1	0.1
15800	73.34947868450662	-48.173596488568236	412.4584120958597	0.1	0.1
15900	43.178262947089614	-50.03012967605859	431.0237439707621	0.1	0.1
16000	58.51467959303259	-49.93896542753567	430.11210148553187	0.1	0.1
16100	59.303938105444146	-50.92988532837911	440.02130049396663	0.1	0.1
16200	71.11520373161	-45.723353320869016	387.95598041886615	0.1	0.1
16300	59.17833516766681	-49.87699544062293	429.49240161640535	0.1	0.1
16400	86.01765296873022	-42.30229783836657	353.7454255938415	0.1	0.1
16500	102.48712586061502	-43.14451196891672	362.16756689934306	0.1	0.1
16600	71.90840552938052	-51.67929864183813	447.51543362855665	0.1	0.1
16700	75.35112769302621	-46.046242580955564	391.18487301973107	0.1	0.1
16800	55.16618797678327	-60.30773895077807	533.7998367179555	0.1	0.1
16900	85.2007903075713	-47.78486850895024	408.57113229967734	0.1	0.1
17000	104.96012999970519	-46.45850406312204	395.30748784139564	0.1	0.1
17100	63.41594362148467	-53.25873153190512	463.309762529226	0.1	0.1
17200	36.87040160694525	-56.74014896800673	498.1239368902425	0.1	0.1
17300	87.78243819057802	-45.09684560962428	381.6909033064179	0.1	0.1
17400	78.31760303147222	-49.56012782278095	426.3237254379851	0.1	0.1
17500	64.500310622885	-48.16053425880235	412.3277897981987	0.1	0.1
17600	68.51872344581486	-48.28140781111191	413.53652532129456	0.1	0.1
17700	70.51651417458363	-54.86704837320188	479.392930942194	0.1	0.1
17800	46.04800651202695	-54.85340842633203	479.2565314734958	0.1	0.1
17900	54.47029639947049	-57.471876105213866	505.4412082623142	0.1	0.1
18000	67.33484422836224	-49.18251170230001	422.54756423317593	0.1	0.1
18100	74.13441894489335	-49.46806934112497	425.40314062142556	0.1	0.1
18200	50.86797577553947	-48.01920297434602	410.9144769536354	0.1	0.1
18300	106.53896098951715	-45.31243131426074	383.84676035278255	0.1	0.1
18400	81.90462405421839	-44.178905605489284	372.51150326506837	0.1	0.1
18500	100.76776056780986	-44.382218008345305	374.5446272936284	0.1	0.1
18600	88.65211815027223	-45.12196317748715	381.9420789850475	0.1	0.1
18700	39.13763325338706	-49.81594955311847	428.88194274136026	0.1	0.1
18800	79.39871986017309	-45.08968709017446	381.61931811191977	0.1	0.1
18900	107.79430615752982	-38.627722212365434	316.99966933382916	0.1	0.1
19000	54.55676043045023	-55.84005106553635	489.12295786553835	0.1	0.1
19100	51.807101978604834	-51.142937005233506	442.1518172625102	0.1	0.1
19200	97.86869676205977	-46.71771042645759	397.8995514747511	0.1	0.1
19300	90.07520972702355	-42.60771799643078	356.79962717448353	0.1	0.1
19400	47.07354491386453	-52.805474629052554	458.77719350070197	0.1	0.1
19500	66.92325705371765	-53.7789381685226	468.51182889540246	0.1	0.1
19600	90.96364620241167	-52.348957208074175	454.2120192909172	0.1	0.1
19700	115.77038923680897	-45.733434258693585	388.0567897971113	0.1	0.1
19800	89.71516129747661	-51.69846482677277	447.7070954779034	0.1	0.1
19900	124.35947317931881	-39.731540867684615	328.0378558870224	0.1	0.1
20000	107.3384284802177	-50.800081012418744	438.7232573343632	0.1	0.1
20100	113.71853338703005	-44.42617294790438	374.98417668922	0.1	0.1
20200	130.4536269123728	-45.95247480063442	390.2471952165205	0.1	0.1
20300	141.64425103485422	-46.417142963235534	394.8938768425307	0.1	0.1
20400	130.86532992175788	-41.741803837800866	348.1404855881842	0.1	0.1
20500	149.20456804773318	-43.93788503236575	370.1012975338335	0.1	0.1
20600	112.63931233530798	-48.12143967289682	411.9368439391446	0.1	0.1
20700	118.61647189443062	-44.26451775271735	373.3676247373497	0.1	0.1
20800	100.62809506215568	-50.270355942656224	433.42600663673875	0.1	0.1
20900	83.42445040670525	-61.01159849865111	540.8384321966876	0.1	0.1
21000	101.74540238415679	-45.54064016912034	386.1288489013803	0.1	0.1
21100	73.84735870712107	-64.18795692206672	572.6020164308441	0.1	0.1
21200	102.51566772269098	-56.631459556306964	497.0370427732465	0.1	0.1
21300	123.47309701926724	-45.72521490532152	387.974596263392	0.1	0.1
21400	113.42616185371797	-49.957128246600774	430.29372967618406	0.1	0.1
21500	68.32825784148416	-49.84722447762579	429.19469198643344	0.1	0.1
21600	68.38234239729314	-59.37352881124872	524.4577353226629	0.1	0.1
21700	114.27953414550323	-52.24305466890004	453.1529938991757	0.1	0.1
21800	124.23230032651227	-51.63717666184915	447.09421382866657	0.1	0.1
21900	125.72332471252851	-48.452049410730915	415.24294131748456	0.1	0.1
22000	103.6798297592006	-50.622586255759614	436.94830976777126	0.1	0.1
22100	91.44994309936457	-55.08179822807845	481.5404294909592	0.1	0.1
22200	135.4036451352105	-49.90766188698953	429.79906608007036	0.1	0.1
22300	89.18119398317587	-51.6325370801083	447.0478180112581	0.1	0.1
22400	119.25905933394519	-49.710515764369006	427.8276048538652	0.1	0.1
22500	115.92903893240911	-51.878439297645215	449.50684018662713	0.1	0.1
22600	128.69160774875158	-46.275428774203824	393.47673495221386	0.1	0.1
22700	126.4529895715133	-51.43079130223479	445.0303602325235	0.1	0.1
22800	125.81313705071149	-49.6255325726263	426.97777293643816	0.1	0.1
22900	134.67807830013246	-46.353187411122335	394.2543213213996	0.1	0.1
23000	73.36920221664724	-56.663730318822246	497.35975039839906	0.1	0.1
23100	111.57043310663967	-51.12560367656232	441.9784839758003	0.1	0.1
23200	139.6337832866403	-47.303205303162734	403.7545002418044	0.1	0.1
23300	120.32405713988864	-54.520526610226675	475.92771331244353	0.1	0.1
23400	106.99998339465755	-47.64946776025329	407.217124812709	0.1	0.1
23500	145.0020642224614	-51.42670724245549	444.9895196347317	0.1	0.1
23600	111.18021229670823	-53.55482022017729	466.2706494119497	0.1	0.1
23700	144.62457884389428	-45.639277483821125	387.11522204838815	0.1	0.1
23800	130.45976459153738	-51.67569834768998	447.4794306870766	0.1	0.1
23900	92.39117803983095	-55.550698854314696	486.2294357533231	0.1	0.1
24000	124.23521803849174	-52.265606887553545	453.3785160857114	0.1	0.1
24100	130.79048093559885	-53.799517682486254	468.71762403503857	0.1	0.1
24200	112.1080706315822	-55.34683731080861	484.19082031826235	0.1	0.1
24300	150.88948570348194	-50.608706527588225	436.8095124860584	0.1	0.1
24400	118.52143088996482	-54.31532896328296	473.8757368430061	0.1	0.1
24500	153.7390304173332	-45.581506591268656	386.53751312286374	0.1	0.1
24600	143.40493987358644	-51.203470566137206	442.75715287154844	0.1	0.1
24700	183.4788702855719	-41.738148065918665	348.10392786936313	0.1	0.1
24800	143.02014757135677	-47.60589930354026	406.78144024557935	0.1	0.1
24900	153.49877488506397	-46.76345488738635	398.35699608404	0.1	0.1
25000	176.96525664180595	-40.462774308150095	335.3501902916774	0.1	0.1
25100	146.55831122831762	-52.21968761920235	452.9193234021999	0.1	0.1
25200	189.79967651005356	-41.05490058004431	341.27145301061944	0.1	0.1
25300	145.31543632946182	-53.83699484750964	469.0923956852723	0.1	0.1
25400	121.66210337394743	-58.43427936895545	515.0652408997308	0.1	0.1
25500	173.67454071688275	-49.69827487195005	427.7051959296768	0.1	0.1
25600	172.6065613305853	-48.5137993276654	415.86044048682976	0.1	0.1
25700	138.2975303226206	-49.12919887851302	422.01443599530614	0.1	0.1
25800	144.85980371643663	-49.54068175622845	426.12926477246003	0.1	0.1
25900	122.68235699542907	-60.863998969216695	539.3624369023416	0.1	0.1
26000	166.4742474332069	-51.72833606499793	448.00580786015416	0.1	0.1
26100	137.84982882962706	-57.36134153033914	504.33586251356576	0.1	0.1
26200	183.3080882847336	-51.60718969415597	446.79434415173426	0.1	0.1
26300	149.81923815979255	-60.41069899530533	534.8294371632277	0.1	0.1
26400	184.12884471359104	-53.198380664585166	462.706253856026	0.1	0.1
26500	184.6298284225694	-50.27893973738363	433.5118445840106	0.1	0.1
26600	193.10606866204046	-49.060511573331326	421.3275629434869	0.1	0.1
26700	170.09813223179944	-49.942970211121455	430.1521493213882	0.1	0.1
26800	151.36094293725466	-60.09883503210503	531.7107975312244	0.1	0.1
26900	174.55009463668483	-50.78573694008752	438.5798166110497	0.1	0.1
27000	153.5959905710848	-54.9260899445376	479.9833466555504	0.1	0.1
27100	192.30199027140367	-48.880620033151466	419.5286475416899	0.1	0.1
27200	202.7531667977918	-49.335278973576294	424.07523694593806	0.1	0.1
27300	165.39716177543866	-59.52026141193174	525.9250613294926	0.1	0.1
27400	158.46054668590554	-56.08312283269883	491.55367553716303	0.1	0.1
27500	179.38907364828086	-49.886594750632966	429.5883947165038	0.1	0.1
27600	212.81291440396862	-46.684324054842804	397.5656877586025	0.1	0.1
27700	195.2819427653889	-48.3379064058876	414.1015112690499	0.1	0.1
27800	202.49586663873828	-47.31359952311841	403.85844244135825	0.1	0.1
27900	173.42355223535063	-55.22318321065015	482.95427931667587	0.1	0.1
28000	215.54754717573033	-54.62103099186675	476.9327571288422	0.1	0.1
28100	200.23559694805965	-47.88406778204927	409.56312503066806	0.1	0.1
28200	211.80766831066214	-51.117231411702605	441.8947613272015	0.1	0.1
28300	184.46001284875345	-52.9751359184401	460.4738063945758	0.1	0.1
28400	180.43329533587234	-63.01162753807186	560.8387225908933	0.1	0.1
28500	230.44655429278805	-47.9833491462566	410.5559386727408	0.1	0.1
28600	225.20620245380792	-49.255305129021465	423.2754985003897	0.1	0.1
28700	198.36827472000007	-55.650754538626394	487.22999259643973	0.1	0.1
28800	219.56825739750684	-47.72086322407951	407.93107945097097	0.1	0.1
28900	167.71304874470945	-56.01321292174067	490.85457642758246	0.1	0.1
29000	171.87853551265584	-52.025049636596485	450.97294357614095	0.1	0.1
29100	194.60707387271273	-55.66298303154656	487.3522775256429	0.1	0.1
29200	167.9269397124809	-60.02643625951669	530.9868098053447	0.1	0.1
29300	210.3501094375973	-49.46493841793761	425.3718313895538	0.1	0.1
29400	216.3459333855243	-49.13369163653867	422.0593635755651	0.1	0.1
29500	178.94732905422362	-57.969080137486266	510.41324858504066	0.1	0.1
29600	188.20469862830728	-49.947510854728385	430.19755575746206	0.1	0.1
29700	191.29728015828525	-56.26959459342854	493.4183931444637	0.1	0.1
29800	213.87930171292246	-50.80763943710229	438.79884158120126	0.1	0.1
29900	207.00449708914488	-47.99639347136866	410.68638192386493	0.1	0.1
30000	241.66413398448557	-48.16967678353673	412.41921504554557	0.1	0.1
30100	226.95073981335156	-52.90502703503999	459.7727175605784	0.1	0.1
30200	225.3414271670172	-54.14767696340097	472.19921684418847	0.1	0.1
30300	181.84533535406848	-53.69677088415513	467.6901560517293	0.1	0.1
30400	208.8633976750251	-48.716963030489055	417.89207751506945	0.1	0.1
30500	249.2390390784173	-46.80963035048437	398.81875071502213	0.1	0.1
30600	276.80658993444354	-45.44680057061528	385.1904529163316	0.1	0.1
30700	211.48698206000697	-53.48608482341572	465.5832954443358	0.1	0.1
30800	239.6979213034303	-51.68659156235432	447.588362833722	0.1	0.1
30900	209.87057840689997	-50.36483928589433	434.3708400691215	0.1	0.1
31000	210.71664267584083	-55.55516486350011	486.2740958451786	0.1	0.1
31100	200.60808430205827	-55.45165640671133	485.2390112772908	0.1	0.1
31200	208.97805256668508	-59.13508549108346	522.0733021210123	0.1	0.1
31300	230.8113837868039	-50.563390421996935	436.356351430147	0.1	0.1
31400	258.53732692917936	-43.74400189834022	368.1624661935799	0.1	0.1
31500	239.71020034504195	-44.82548762903939	378.97732350057214	0.1	0.1
31600	239.9899439436339	-48.08070667831665	411.5295139933442	0.1	0.1
31700	184.57077246914923	-55.01185658649239	480.84101307510076	0.1	0.1
31800	229.05777177530587	-51.647412452977	447.1965717399468	0.1	0.1
31900	258.87717602866377	-43.205993226660446	362.7823794767811	0.1	0.1
32000	210.31767062963053	-47.76418910911048	408.36433830128186	0.1	0.1
32100	238.40283328681448	-46.43050541715146	395.0275013816913	0.1	0.1
32200	209.7707340900095	-61.85874821811302	549.309929391307	0.1	0.1
32300	238.48526927421898	-49.481182653307485	425.5342737432507	0.1	0.1
32400	242.88693734192714	-47.66566358300555	407.3790830402319	0.1	0.1
32500	247.28094929475594	-48.96748607573776	420.39730796755384	0.1	0.1
32600	215.8517613265743	-53.126715629180154	461.989603501978	0.1	0.1
32700	230.48766679502793	-52.50561105655165	455.7785577756928	0.1	0.1
32800	259.26549916025334	-55.36968774176267	484.41932462780295	0.1	0.1
32900	279.08527031112584	-43.60222050568102	366.744652266987	0.1	0.1
33000	264.1732257351976	-48.24884397183556	413.2108869285328	0.1	0.1
33100	271.6671242870008	-45.50296946646515	385.752141874828	0.1	0.1
33200	266.86864943875514	-44.99371500132811	380.6595972234574	0.1	0.1
33300	240.800445183906	-52.83064295849957	459.02887679517164	0.1	0.1
33400	288.91333941240265	-40.659429962647145	337.31674683664704	0.1	0.1
33500	276.13011078047884	-47.70388017317152	407.7612489418906	0.1	0.1
33600	256.40353193612555	-47.24013269447276	403.12377415490363	0.1	0.1
33700	250.83089856732693	-49.09152176558953	421.63766486607216	0.1	0.1
33800	254.47407303594576	-56.045671972596104	491.1791669361377	0.1	0.1
33900	286.82732974453495	-45.365163423247495	384.37408144265146	0.1	0.1
34000	291.600030471244	-44.79461713551366	378.6686185653127	0.1	0.1
34100	279.89006256656126	-42.67387943329348	357.46124154311076	0.1	0.1
34200	281.1034724601705	-45.33994665339918	384.12191374416767	0.1	0.1
34300	251.44694409261092	-46.136212636249866	392.084573572675	0.1	0.1
34400	251.7444235079311	-47.94621238478981	410.1845710580739	0.1	0.1
34500	258.4508837461033	-49.81446029614837	428.8670501716594	0.1	0.1
34600	268.3744700584874	-45.599085228105416	386.71329949122963	0.1	0.1
34700	286.73038102977586	-44.87016528607598	379.42410007093616	0.1	0.1
34800	326.0243381228839	-42.46294361702521	355.3518833804282	0.1	0.1
34900	281.95929863974635	-44.360828938498564	374.3307365951619	0.1	0.1
35000	293.6302117415228	-47.728781560196914	408.0102628121452	0.1	0.1
35100	259.9588739675862	-48.61796039683286	416.9020511785049	0.1	0.1
35200	262.58342670761294	-53.27443178515912	463.46676506176703	0.1	0.1
35300	229.93451438321256	-56.42892576913384	495.01170490151367	0.1	0.1
35400	304.5632697369016	-42.119838702468094	351.92083423485656	0.1	0.1
35500	277.5031982750552	-53.90074208653897	469.729868075565	0.1	0.1
35600	317.3550500704748	-41.57607189599809	346.4831661701558	0.1	0.1
35700	294.55150281875	-46.34471966293362	394.1696438395117	0.1	0.1
35800	252.10823783718843	-52.92897310328701	460.0121782430454	0.1	0.1
35900	333.8387661773101	-43.36628922564149	364.38533946659027	0.1	0.1
36000	287.09899541975716	-42.9778021400941	360.50046861111576	0.1	0.1
36100	323.4755312037013	-39.464546052907366	325.36790773924844	0.1	0.1
36200	282.07970466946324	-47.394413087602814	404.66657808620346	0.1	0.1
36300	309.9694614193037	-44.07912460283173	371.513693238493	0.1	0.1
36400	286.13246125023295	-45.954242131242104	390.2648685225965	0.1	0.1
36500	287.82269320473995	-49.30972411944553	423.81968840463054	0.1	0.1
36600	317.26749394439776	-45.809935589089115	388.82180310106685	0.1	0.1
36700	265.5758393974956	-55.67441032941389	487.4665505043151	0.1	0.1
36800	297.16507366125535	-42.44092995514715	355.1317467616477	0.1	0.1
36900	297.07902621498283	-42.80837035538296	358.8061507640059	0.1	0.1
37000	271.54045672931943	-51.09382923877578	441.6607395979348	0.1	0.1
37100	261.964617779113	-55.908029712590796	489.80274433608537	0.1	0.1
37200	278.91820488105	-50.29579373860473	433.6803845962246	0.1	0.1
37300	311.91037922697734	-40.27611808604349	333.483628070612	0.1	0.1
37400	253.46369323728146	-56.067538151926115	491.39782872943897	0.1	0.1
37500	270.38298446085554	-52.24985584442329	453.2210056544103	0.1	0.1
37600	292.23342550971256	-51.0920714427203	441.64316163737993	0.1	0.1
37700	284.1350429464285	-52.92202006734197	459.94264788359663	0.1	0.1
37800	288.32914439328886	-46.71543357309851	397.8767829411619	0.1	0.1
37900	291.8332493766592	-50.3274202116537	433.99664932671357	0.1	0.1
38000	318.87296708451584	-46.39427571017146	394.6652043118913	0.1	0.1
38100	296.0776286907623	-51.288490769665664	443.60735490683277	0.1	0.1
38200	282.3563887297862	-60.23588417383934	533.0812889485696	0.1	0.1
38300	310.33793051002044	-49.32067854438666	423.9292326540425	0.1	0.1
38400	315.68379127254127	-43.709873743259394	367.8211846427691	0.1	0.1
38500	269.8008712844888	-55.37517963612215	484.4742435713965	0.1	0.1
38600	284.9272925254451	-48.606179748608476	416.7842446962607	0.1	0.1
